Date,AAPL,MSFT,GOOGL
2023-06-06,-0.0020603860390695505,-0.006727383329540038,0.01031673727056992
2023-06-07,-0.007756368864667573,-0.030867790765209513,-0.03778192226677535
2023-06-08,0.015465150612897549,0.005813494160539001,-0.0029387315054693053
2023-06-09,0.0021597428747326397,0.0047040844734766996,0.0007368797231908086
2023-06-12,0.015638800493259053,0.015483911784478499,0.01153559224671441
2023-06-13,-0.0026115811016861334,0.007352766466572902,0.0015367137141431009
2023-06-14,0.003491253811180872,0.009123663439348784,-0.0012920401591417496
2023-06-15,0.011198667775064841,0.031896761155957076,0.011482025097646398
2023-06-16,-0.005859740001202707,-0.016575798168218747,-0.012470916854044667
2023-06-20,0.00048668434794607585,-0.012502737453395252,-0.003480942284080246
2023-06-21,-0.005675500003585965,-0.01328189639577182,-0.020714856761618106
2023-06-22,0.016525427957942318,0.01843728577392767,0.021567886869756858
2023-06-23,-0.0017113049011340253,-0.013805671183085289,-0.006577401428025098
2023-06-26,-0.007552864846994689,-0.019162895546059322,-0.0326959094368664
2023-06-27,0.015058962183621905,0.01816783996066995,-8.438922648190683e-05
2023-06-28,0.006327668301077782,0.003825709039388059,0.015634228821872487
2023-06-29,0.0017966188639029212,-0.002382047912336649,-0.008986513454201761
2023-06-30,0.02310256753518014,0.016385883128166245,0.005037750881335512
2023-07-03,-0.007784843716094558,-0.0074883830108227745,0.001670854445506187
2023-07-05,-0.005871154470382001,0.0004733748245051572,0.015429574914163524
2023-07-06,0.002508582022963113,0.009226716920660127,-0.013470247981128503
2023-07-07,-0.005891291636672902,-0.01186744310560539,-0.005245273171723852
2023-07-10,-0.010855767285673834,-0.015983652358921185,-0.025359782666072306
2023-07-11,-0.0028100496885762327,0.0019287432418677586,0.005925343742964051
2023-07-12,0.008985652816065226,0.014226849192074509,0.015280743076546477
2023-07-13,0.004057393120042052,0.016192290236072715,0.04717059862104822
2023-07-14,0.0007872430032582756,0.007529296400795138,0.007066048001433067
2023-07-17,0.0173056413511965,0.0014192552219043364,-0.00613936469329357
2023-07-18,-0.0013401699765021036,0.03979973260567604,-0.007139990968932919
2023-07-19,0.007071735659772926,-0.012267403684374734,-0.01397871034010667
2023-07-20,-0.01009760714452923,-0.02312143680754042,-0.023191024776970992
2023-07-21,-0.006161476459924375,-0.008937130168313767,0.006879141851833692
2023-07-24,0.004219959426589703,0.0038978790896238014,0.012581429401588018
2023-07-25,0.004513528899840802,0.017009236911377235,0.00559517155076894
2023-07-26,0.004545204617082632,-0.037637479513507155,0.05776949992724045
2023-07-27,-0.0065810265643077015,-0.020872109972417174,0.0010056088753154224
2023-07-28,0.013507728540962605,0.023131265904851483,0.02457485031646467
2023-07-31,0.0031661751082507905,-0.007240537173326289,0.0010561758299827417
2023-08-01,-0.004275917512325922,0.0012503352247619226,-0.008815563233711354
2023-08-02,-0.015489947214981092,-0.02628295129283631,-0.024097408530300624
2023-08-03,-0.007321710027530792,-0.002564962461120368,0.0005452447857077214
2023-08-04,-0.04801997698191962,0.0034287445492180435,-0.002646871526795991
2023-08-07,-0.017253681133470367,0.007108138910918882,0.026695706934273256
2023-08-08,0.005311527973989927,-0.012298832718195762,-0.0009883302043802722
2023-08-09,-0.00895434424025121,-0.011715912681822815,-0.013241947359368567
2023-08-10,-0.0012345668322510939,0.002172426712390152,0.00023130176443442174
2023-08-11,0.00033758911780523704,-0.005945698243918107,-0.0010022338204395131
2023-08-14,0.009392972785494669,0.009439021908951739,0.013661486663083755
2023-08-15,-0.01120012968137396,-0.00672765747787285,-0.011802448956098721
2023-08-16,-0.004959119737143691,-0.0024283921850485335,-0.00832171086519351
2023-08-17,-0.014555151347604212,-0.010986368653811196,0.009479440460347988
2023-08-18,0.0028160784878381584,-0.0012622481918969086,-0.018934702157515804
2023-08-21,0.007736796163700488,0.017062767858322614,0.007139404532304772
2023-08-22,0.007904788526533757,0.0018017903571398985,0.005531207195590193
2023-08-23,0.021948865790086813,0.014079353298305008,0.025487764423325787
2023-08-24,-0.026170289403204205,-0.021498368188045958,-0.019566420217705716
2023-08-25,0.012643096073884807,0.009406997828178776,0.0007706877269222367
2023-08-28,0.008846047272547786,0.0022294614045175187,0.008700172035027709
2023-08-29,0.02181029427282466,0.014550319488053631,0.027173616034979364
2023-08-30,0.019172272785244138,0.0011570923336479133,0.009734929645935475
2023-08-31,0.0011723078181280489,-0.0031327961291298667,0.002134093770546963
2023-09-01,0.008463506265450116,0.0027459716329618633,-0.0037453842750726496
2023-09-05,0.0012666707492907658,0.014878633062523017,0.0008107850378846759
2023-09-06,-0.035793270535043886,-0.0020086369158451856,-0.009648435594808213
2023-09-07,-0.02924946988084154,-0.008922309057626143,0.005949533177377342
2023-09-08,0.003491674287194879,0.013215686955721617,0.008280401863811626
2023-09-11,0.006622659155382626,0.010979319123745057,0.003959409128090785
2023-09-12,-0.017060579515397856,-0.018257863969522337,-0.011539631561708119
2023-09-13,-0.011854910777688188,0.012930766445459874,0.01012296107850208
2023-09-14,0.008782551151651719,0.007855720873441996,0.010167275844602974
2023-09-15,-0.004153843995658213,-0.025036881216417006,-0.005068684231430143
2023-09-18,0.016913326870456435,-0.003512756985152854,0.0058952477287737
2023-09-19,0.0061807009821730485,-0.0012458393962959668,-0.0012301450684089055
2023-09-20,-0.019992002889078986,-0.023976930478975866,-0.03115022881877827
2023-09-21,-0.00888961588346171,-0.0038659793814432852,-0.02467480965560409
2023-09-22,0.004944583720798645,-0.00788634939396482,-0.0014565439648714928
2023-09-25,0.0073802504318611906,0.001671851402712532,0.006602580873771524
2023-09-26,-0.023398434235575194,-0.017005711039098537,-0.019372963337258242
2023-09-27,-0.008897466151314037,0.0020823008004680066,0.015322264309223677
2023-09-28,0.0015257267950932185,0.0027176475062333783,0.013559163643057426
2023-09-29,0.0030465341870982154,0.0067272592769203055,-0.010959194572297437
2023-10-02,0.014835329943537312,0.01916071096231886,0.025294295278689427
2023-10-03,-0.007769659662586359,-0.026134095326693974,-0.012968674762259491
2023-10-04,0.0073086394419139555,0.017773275214284068,0.021218790036479085
2023-10-05,0.0071978498371159105,0.0012541138927324447,-0.0012568194640130148
2023-10-06,0.014750638493999935,0.024736973717062405,0.018582657998263086
2023-10-09,0.008451139263055518,0.007822650492926853,0.006105521793573709
2023-10-10,-0.0033522985868299493,-0.004335643948601198,-0.002600963398707634
2023-10-11,0.007904080003005909,0.0122717535159651,0.018035880796192227
2023-10-12,0.005061240929550959,-0.0037902261313041974,-0.011241485834593168
2023-10-13,-0.010292685068853613,-0.010357659979108313,-0.011585210333092233
2023-10-16,-0.0007270348856993625,0.014982009754223702,0.012667494597255136
2023-10-17,-0.008784736453595676,-0.0017436934526564585,0.004457004191143588
2023-10-18,-0.007394742042506786,-0.005872622372031566,-0.012596482921039875
2023-10-19,-0.0021611329057743545,0.003665573088075913,-0.0015221481577586404
2023-10-20,-0.014704049833293875,-0.014034763923899685,-0.015607957708376086
2023-10-23,0.0006941197504519714,0.008112254400115981,0.006637011220499867
2023-10-24,0.0025432513038672333,0.003674177408963697,0.016923058394462176
2023-10-25,-0.013491633891713484,0.030678037726484142,-0.09509395845236468
2023-10-26,-0.02460564658668607,-0.03751432391051446,-0.026510628163915806
2023-10-27,0.007969376646803417,0.005855478635944378,-0.0008995647486212954
2023-10-30,0.012305256986264945,0.02274051831884738,0.018744381304124147
2023-10-31,0.002818798480474616,0.0023715019359198397,-0.0030531782347265057
2023-11-01,0.01873856641124605,0.023542830253832747,0.01910059254537444
2023-11-02,0.0206933933709188,0.006501447501205293,0.008224585789335492
2023-11-03,-0.005181117404646218,0.012861718890765816,0.012628415706861684
2023-11-06,0.014605169861868328,0.010572557413043304,0.008907924471806439
2023-11-07,0.01445072343884779,0.01121933346418369,0.0055276296553008475
2023-11-08,0.005884913222466093,0.007405793345784062,0.006642888020407245
2023-11-09,-0.0026245160227158504,-0.006910740518606628,-0.012135998700396944
2023-11-10,0.02322007118321512,0.02489672028171297,0.018043535038932745
2023-11-13,-0.00858374909345927,-0.008088316010964047,-0.0037708449788965703
2023-11-14,0.01428575354075412,0.009790497379907892,0.01158286607716752
2023-11-15,0.0030409804169464483,0.00040592734235223027,0.007483900076992622
2023-11-16,0.009042082399532081,0.017583354031241782,0.017159507570340793
2023-11-17,-0.00010544708835447114,-0.016800971269939735,-0.011830740964108855
2023-11-20,0.00927829431568905,0.02052174634074011,0.006946798176664215
2023-11-21,-0.004230829110849932,-0.011577953628885251,0.0052846630879279655
2023-11-22,0.003514518445753234,0.012812621450134287,0.011097052377010419
2023-11-24,-0.007004339294407025,-0.0011114902896166567,-0.012997134428899382
2023-11-27,-0.000947643870913395,0.0031263658243632086,-0.0020484997057915733
2023-11-28,0.0032141321275702683,0.010802640632786353,0.005791274005944702
2023-11-29,-0.005409713723859233,-0.010060010281752962,-0.016107596595187346
2023-11-30,0.0030627247922658807,0.0001583885075060465,-0.018223768703958587
2023-12-01,0.006791448481305196,-0.01161233873814127,-0.005055650410990431
2023-12-04,-0.009464762593995313,-0.01433876851222815,-0.019641866325689095
2023-12-05,0.021063324413944207,0.009156418286338619,0.013305628081838883
2023-12-06,-0.0056870748407561456,-0.009985959241717746,-0.007405440383665529
2023-12-07,0.010139404712935285,0.005829706287450387,0.05314582170868554
2023-12-08,0.007412318965362985,0.00884213737073547,-0.014167604033717196
2023-12-11,-0.01292736107047654,-0.00782950646220526,-0.012593744579511235
2023-12-12,0.007920211299097923,0.008295356004414556,-0.005776755532676203
2023-12-13,0.016691418930645296,-2.6754558142716434e-05,0.0003772604031238025
2023-12-14,0.0007577388196795543,-0.02254462143847258,-0.004752337460231071
2023-12-15,-0.0027258098454607804,0.013117280821630883,0.005002451211573833
2023-12-18,-0.008503380961779272,0.005178944861490287,0.0241327637442299
2023-12-19,0.005360300875038471,0.0016370331017003803,0.00625897460613567
2023-12-20,-0.010713996055415453,-0.007072884828766779,0.012367342579111096
2023-12-21,-0.0007699121369760809,0.007878743391561471,0.015035516412604144
2023-12-22,-0.005547670197464494,0.002784013856260259,0.007619976915659521
2023-12-26,-0.0028408939619756213,0.00021367463172072831,0.0002120711829467492
2023-12-27,0.0005181136931151631,-0.0015746989349576523,-0.008126043235761049
2023-12-28,0.0022262571672788667,0.003234695238650831,-0.0009974524628473258
2023-12-29,-0.005424106115499816,0.002025092596726674,-0.003850704085234802
