predicted_mean
0.0007394097040632208
0.0010249948048934147
0.0010382273254553518
0.0010388404512798892
0.0010388688603252373
0.0010388701766518792
0.0010388702376435742
0.0010388702404696105
0.0010388702406005541
0.0010388702406066213
